,user,date,content,user_location
25,"{'username': 'millan_mushabe', 'id': 432301897, 'displayname': 'MUSHABE', 'description': 'Dum spiro, spero.', 'rawDescription': 'Dum spiro, spero.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 9, 7, 53, 39, tzinfo=datetime.timezone.utc), 'followersCount': 569, 'friendsCount': 488, 'statusesCount': 2183, 'favouritesCount': 944, 'listedCount': 0, 'mediaCount': 212, 'location': 'Proudly +256 🇺🇬', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1592899180774789125/VPJQ3rF-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/432301897/1650358744', 'label': None}",2022-07-14 07:58:58+00:00,@JonahRuhima @FrankTumwebazek @CanaryMugume I like to speak to figures and not assumption. Does the government have stats on how much Akon's visit enhanced the tourism industry? Don't seek my objectivity when there are clear patterns of a new trend of crookery!,Proudly +256 🇺🇬
26,"{'username': 'bocarlson1', 'id': 2898737826, 'displayname': 'Robert Carlson', 'description': ""Research Associate @GlobalAmericans | Latin America, Foreign Policy 🌎 | @SAISHopkins '24 @DukeU '20 | Fmr @CSIS. Views my own. No relation to Tucker."", 'rawDescription': ""Research Associate @GlobalAmericans | Latin America, Foreign Policy 🌎 | @SAISHopkins '24 @DukeU '20 | Fmr @CSIS. Views my own. No relation to Tucker."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 11, 13, 22, 5, 20, tzinfo=datetime.timezone.utc), 'followersCount': 997, 'friendsCount': 975, 'statusesCount': 782, 'favouritesCount': 5733, 'listedCount': 6, 'mediaCount': 91, 'location': 'Washington, DC', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1012164766528352256/WTckH5JF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2898737826/1592169724', 'label': None}",2022-07-11 20:57:09+00:00,"In a February article for @GlobalAmericans, my friend @paspringer anticipated the negative trends we see today.

As Patrick noted, one bright spot for the Cuban tourism industry in late 2021 was a rebound in Russian tourism, even while Europeans continued to avoid the island... https://t.co/6Axe2chuUV","Washington, DC"
27,"{'username': 'TaxCompact', 'id': 3385804355, 'displayname': 'International Tax Compact', 'description': 'Strengthening the effectiveness of results-oriented initiatives in the area of tax and development | #ATI | #NTO | #DRMInnovationFund', 'rawDescription': 'Strengthening the effectiveness of results-oriented initiatives in the area of tax and development | #ATI | #NTO | #DRMInnovationFund', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 7, 21, 12, 34, 44, tzinfo=datetime.timezone.utc), 'followersCount': 623, 'friendsCount': 290, 'statusesCount': 519, 'favouritesCount': 239, 'listedCount': 7, 'mediaCount': 204, 'location': 'Bonn', 'protected': False, 'linkUrl': 'http://www.taxcompact.net', 'linkTcourl': 'https://t.co/0c2aXpBA7e', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1112992333103017984/t_dtKmKg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3385804355/1617788883', 'label': None}",2022-07-11 09:24:26+00:00,"On 14 July 2022, the #NTO will hold a webinar on “Understanding and Addressing Patterns of Aggressive Tax Planning in the Tourism Industry” with the aim of understanding trends of tax liability minimisation &amp; potential combatting measures. 

More: https://t.co/wriDJXBJsm https://t.co/7jNf4adZJO",Bonn
28,"{'username': 'staronline', 'id': 22594051, 'displayname': 'The Star', 'description': ""News updates from Malaysia's top English-language daily and website."", 'rawDescription': ""News updates from Malaysia's top English-language daily and website."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 3, 3, 6, 19, tzinfo=datetime.timezone.utc), 'followersCount': 1819872, 'friendsCount': 252, 'statusesCount': 505101, 'favouritesCount': 177, 'listedCount': 4124, 'mediaCount': 109360, 'location': 'Kuala Lumpur, Malaysia', 'protected': False, 'linkUrl': 'http://www.thestar.com.my', 'linkTcourl': 'https://t.co/LfZxhHQvlo', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1592412754350309376/ec58oElv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/22594051/1668496057', 'label': None}",2022-07-11 09:00:10+00:00,The Traveloka chief marketing officer expressed her optimism about the positive trend in the tourism industry. https://t.co/xzkPHKaadV,"Kuala Lumpur, Malaysia"
29,"{'username': 'googlecanada', 'id': 21311075, 'displayname': 'Google Canada', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 2, 19, 16, 6, 37, tzinfo=datetime.timezone.utc), 'followersCount': 71808, 'friendsCount': 1025, 'statusesCount': 8119, 'favouritesCount': 3226, 'listedCount': 1203, 'mediaCount': 1971, 'location': 'Canada', 'protected': False, 'linkUrl': 'http://blog.google/intl/en-ca', 'linkTcourl': 'https://t.co/16hFtVilPU', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/817389061564493825/c8wrPD8L_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/21311075/1651245199', 'label': None}",2022-07-06 13:07:24+00:00,"Prepare for takeoff! ✈️ Canadians are travelling the world🌎 again so we took a look at how Canadians are planning their next trip and what the travel &amp; tourism industry can do to stay on top of these new trends. More insights ⬇️ 
https://t.co/7sD799LEA9",Canada
30,"{'username': '10xds', 'id': 789891076341370880, 'displayname': '10xDS - Exponential Digital Solutions', 'description': '10XDS is a new age organization wherein traditional #consulting converges with digital technologies & #innovativesolutions such as #Automation, #Analytics & #AI', 'rawDescription': '10XDS is a new age organization wherein traditional #consulting converges with digital technologies & #innovativesolutions such as #Automation, #Analytics & #AI', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 10, 22, 18, 8, 2, tzinfo=datetime.timezone.utc), 'followersCount': 98, 'friendsCount': 150, 'statusesCount': 843, 'favouritesCount': 161, 'listedCount': 11, 'mediaCount': 453, 'location': 'Dubai, United Arab Emirates', 'protected': False, 'linkUrl': 'https://www.10xds.com/', 'linkTcourl': 'https://t.co/LPePhvaErh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1587308287552126976/0wh2LTts_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/789891076341370880/1652450169', 'label': None}",2022-07-05 04:35:59+00:00,"The hospitality, travel and tourism industry are highly competitive and with the advancement in technology and the emerging digital trends, hospitality services have become more accessible to customers across the globe.

➡️ https://t.co/nZcpH4LUqW

#10xDS #HospitalityIndustry","Dubai, United Arab Emirates"
31,"{'username': 'STTAKenya', 'id': 1969457304, 'displayname': 'Sustainable Travel & Tourism consulting', 'description': 'Trusted Sustainable Travel & Tourism Solutions. Coaching. Training. Strategy. Technical Assistance. Research. Book-Sustainable Tourism Dialogues in Africa', 'rawDescription': 'Trusted Sustainable Travel & Tourism Solutions. Coaching. Training. Strategy. Technical Assistance. Research. Book-Sustainable Tourism Dialogues in Africa', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 10, 18, 20, 3, 7, tzinfo=datetime.timezone.utc), 'followersCount': 11847, 'friendsCount': 4651, 'statusesCount': 11215, 'favouritesCount': 23823, 'listedCount': 103, 'mediaCount': 3219, 'location': 'Nairobi Kenya', 'protected': False, 'linkUrl': 'http://www.sttakenya.org', 'linkTcourl': 'https://t.co/TpLA5mJKnH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/847837285873790976/UHoJucTZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1969457304/1655759360', 'label': None}",2022-07-05 03:59:07+00:00,"Technology is a crucial part of the travel and tourism industry helping industries with day-to-day operations while also improving the customer experience. For this reason, it is important for tourism stakeholders keep up with the latest technogical trends
#sttaconsulting https://t.co/Y2nvziEg62",Nairobi Kenya
32,"{'username': 'WFTV', 'id': 15782216, 'displayname': 'WFTV Channel 9', 'description': ""Central Florida's @ABC news affiliate. Coverage you can count on for the latest news, weather, traffic from Central Florida's News Leader."", 'rawDescription': ""Central Florida's @ABC news affiliate. Coverage you can count on for the latest news, weather, traffic from Central Florida's News Leader."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2008, 8, 8, 19, 57, 49, tzinfo=datetime.timezone.utc), 'followersCount': 227995, 'friendsCount': 2202, 'statusesCount': 242068, 'favouritesCount': 3111, 'listedCount': 1847, 'mediaCount': 79120, 'location': 'Orlando', 'protected': False, 'linkUrl': 'http://www.wftv.com', 'linkTcourl': 'http://t.co/3AtYslTnbN', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/991727529898725376/5yNY1X3p_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15782216/1625681664', 'label': {'description': 'Official', 'url': None, 'badgeUrl': 'https://ton.twimg.com/onboarding/user_mood_product/verified_stroke_1.png', 'longDescription': None}}",2022-07-03 21:30:14+00:00,UCF helped outline six trends that may have an impact on the tourism industry.  https://t.co/8cwVdPoDRh,Orlando
33,"{'username': 'ClaudiaTapardel', 'id': 2574335359, 'displayname': 'Ana-Claudia Tapardel', 'description': 'Former Member of the European Parliament, Chair Intergroup for EU Tourism, EU Affairs Expert, Global Public Speaker, CCO of Ariva Digital, Travel Influencer', 'rawDescription': 'Former Member of the European Parliament, Chair Intergroup for EU Tourism, EU Affairs Expert, Global Public Speaker, CCO of Ariva Digital, Travel Influencer', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2014, 6, 18, 6, 59, 27, tzinfo=datetime.timezone.utc), 'followersCount': 5930, 'friendsCount': 1427, 'statusesCount': 1124, 'favouritesCount': 840, 'listedCount': 95, 'mediaCount': 406, 'location': 'Brussels, Belgium', 'protected': False, 'linkUrl': 'https://www.europarl.europa.eu/meps/en/124793/CLAUDIA_TAPARDEL/history/8', 'linkTcourl': 'https://t.co/21Qi7aCtti', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1521939268087820288/mXD-seel_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2574335359/1413995391', 'label': None}",2022-07-03 09:43:13+00:00,"Today, 5 PM,
at @antena3romania  TV - holidays, travels  and new challenges &amp; trends of  tourism  industry.
@ArivaCoin 
@ArivaWonderland 
@gtourismforum https://t.co/U9HqziYtgd","Brussels, Belgium"
34,"{'username': 'AONNRecords', 'id': 2343025604, 'displayname': 'One Sir Grove', 'description': 'Published Author, Top #2 NY Recording Artist Executive Producer A&R Entertainer Film Finance Promoter 495/L4 Music Advertising, Marketing & Distribution Global', 'rawDescription': 'Published Author, Top #2 NY Recording Artist Executive Producer A&R Entertainer Film Finance Promoter 495/L4 Music Advertising, Marketing & Distribution Global', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 2, 14, 4, 7, 7, tzinfo=datetime.timezone.utc), 'followersCount': 686, 'friendsCount': 684, 'statusesCount': 46812, 'favouritesCount': 8104, 'listedCount': 28, 'mediaCount': 12489, 'location': 'New York West CoastOG Far East', 'protected': False, 'linkUrl': 'http://www.reverbnation.com/alphaanalyticalgrovenumericx', 'linkTcourl': 'https://t.co/6pTkt9f4bj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/744988686513643521/lRZc8J9E_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2343025604/1533322541', 'label': None}",2022-07-01 17:36:01+00:00,"Muriel NOT FIT FOR GOVERNMENT AS SHE RUNS D.C. INTO THE GROUND. QUOTE ""this trend is affecting the District of Columbia. Under your leadership, D.C. continues to face violence and destruction"" https://t.co/AGpQZHSQnT 
D.C. TOURISM INDUSTRY MOSTLY DESTROYED NO THANKS TO BLM-BOWSER",New York West CoastOG Far East
35,"{'username': 'unchainelephant', 'id': 1414484408212545537, 'displayname': 'Unchained Elephants💥🐘 75K', 'description': '💥An exclusive community of travelers, with the mission to buy & rescue working 🐘s in Phuket, 🇹🇭  4,030 $xrp donated. Learn more. Register on our website👇', 'rawDescription': '💥An exclusive community of travelers, with the mission to buy & rescue working 🐘s in Phuket, 🇹🇭  4,030 $xrp donated. Learn more. Register on our website👇', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 7, 12, 7, 19, 23, tzinfo=datetime.timezone.utc), 'followersCount': 2565, 'friendsCount': 1535, 'statusesCount': 1606, 'favouritesCount': 6316, 'listedCount': 9, 'mediaCount': 463, 'location': 'Phuket, Thailand', 'protected': False, 'linkUrl': 'https://linktr.ee/unchainedelephants', 'linkTcourl': 'https://t.co/nxsl9jsRPb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1579336681026916352/TOMldgA__normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1414484408212545537/1663236706', 'label': None}",2022-07-01 10:11:06+00:00,"“#Thailand shouldn’t stick with the tourism industry for revenues ... It is not just a hype or a trend — there is a huge growth potential,’’ @toppjirayut CEO of @BitkubOfficial 

Exciting times ahead despite the current market conditions. 

https://t.co/nBwpQB8zej","Phuket, Thailand"
36,"{'username': 'yedu_lani', 'id': 830482164, 'displayname': 'Yedu Lani Travel', 'description': 'Yedu Lani Travel is a destination marketing platform; promoting #tourism #aviation and #conservation', 'rawDescription': 'Yedu Lani Travel is a destination marketing platform; promoting #tourism #aviation and #conservation', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 9, 18, 6, 35, 45, tzinfo=datetime.timezone.utc), 'followersCount': 2841, 'friendsCount': 2120, 'statusesCount': 4175, 'favouritesCount': 4382, 'listedCount': 40, 'mediaCount': 900, 'location': 'Africa', 'protected': False, 'linkUrl': 'http://www.yedulani.com', 'linkTcourl': 'https://t.co/O3aOCTOGTe', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1172100352721784833/wWA0BPVc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/830482164/1528723521', 'label': None}",2022-06-30 21:48:17+00:00,"“What that means is that International tourist come to Maun via different means and @fastjet has taken the initiative to link these tour destinations, the best thing for Botswana tourism industry.” ~ Fred McDonald. MD at Travel Trends &amp; Safari Trends

@Trave https://t.co/4LCxOKPxwe",Africa
37,"{'username': 'BritChamComAz', 'id': 1509857265603518464, 'displayname': 'British Chamber of Commerce Azerbaijan', 'description': 'The BCCA is committed to promoting  economic ties, trade opportunities, business relations and mutual investment  between United Kingdom and Azerbaijan.', 'rawDescription': 'The BCCA is committed to promoting  economic ties, trade opportunities, business relations and mutual investment  between United Kingdom and Azerbaijan.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 4, 1, 11, 36, 55, tzinfo=datetime.timezone.utc), 'followersCount': 157, 'friendsCount': 156, 'statusesCount': 371, 'favouritesCount': 758, 'listedCount': 0, 'mediaCount': 57, 'location': 'Cambridge UK & Baku Azerbaijan', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1509857553123053569/X4Ee-Viy_normal.jpg', 'profileBannerUrl': None, 'label': None}",2022-06-28 11:39:23+00:00,"What are the current trends of 🇦🇿Markets?
🇦🇿market is booming &amp;tourism industry is one of the main contributors to this growth.For #Azerbaijan to maintain its position as a leading tourist destination, it needs to improve service quality &amp; #infrastructure
https://t.co/DhTe6Nifcy",Cambridge UK & Baku Azerbaijan
